-0.0198451358794976,-0.0501965244166594
-0.0390177307945578,-0.0621587884778084
-0.10527197145548,0.109223181105955
-0.11401631138172,-0.0505167396326058
-0.0240345693783142,0.143178521001731
-0.0172285433569098,0.215823171027792
0.183699530194767,-0.0865813663861861
0.265591563816553,-0.0236784575348379
-0.0455239092870199,-0.045488673519536
0.0175625083660766,0.0813934521644502
-0.159797232907772,-0.0169627152579959
0.253246180333457,0.0626724500762065
0.0663329247155579,-0.0713145248076979
-0.0369292158052372,-0.0245865060460386
-0.0399905982193976,-0.0803864901016012
-0.0420909419501794,0.0260442441145245
-0.0411957598596628,0.142156598124203
0.243072498850778,-0.00619675906230051
-0.122901683156686,-0.0362647585111084
0.0439729808885966,0.164113401072114
-0.0617766003891771,0.00353823476055704
-0.155860429487627,-0.110056757929497
-0.128916947081501,0.119390322853014
0.00120153942436635,-0.0817835507706794
-0.0696593837852279,-0.037285396992685
-0.164288724041106,-0.0278471895944613
-0.0286088021942622,-0.060246502118794
0.252556412301761,0.0394374568299596
0.177831890144994,-0.12808653391047
-0.0881135386255718,-0.107332798059546
